Energy Grid,Fitness_1,Fitness_2,Fitness_3
"(3, 4, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 23, 28, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 116, 122, 138, 167, 243)",0.026348390999443527,0.002404360345842349,0.08811307705295046
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 71, 73, 78, 79, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167, 241)",0.02458935622467151,0.004511363035920035,0.022057896096769447
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 76, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.03797429685546727,0.0010873561189826964,0.059522309215024216
"(3, 4, 6, 7, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 70, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167)",0.027160553141111654,0.0023500886340636074,0.06016449285168557
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 75, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.042163893624280524,0.0009229103721030141,0.05081062626209132
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 73, 74, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 170)",0.044329482763240335,0.0012006039733296614,0.026055511545903798
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 28, 70, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 124, 138)",0.03347683787843614,0.0014576525976786048,0.06216736338021367
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 73, 76, 77, 88, 89, 91, 94, 95, 97, 108, 110, 124, 138)",0.04847058728992504,0.0006633817327589275,0.04723673273279683
"(3, 4, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 70, 76, 78, 83, 87, 88, 89, 91, 94, 95, 97, 98, 102, 103, 108, 110, 122, 138, 167)",0.027257511824408276,0.002427230991282725,0.05177812593288522
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 76, 77, 78, 88, 89, 91, 94, 95, 97, 108, 110, 122, 138, 167)",0.041769494560305986,0.0006725504416299488,0.11372035831663785
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 71, 73, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 124, 138, 171)",0.0311299598139837,0.0017528675005077377,0.02693305249836042
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 70, 75, 78, 83, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03389996230066761,0.0014026786673277947,0.04845018750785868
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 73, 76, 77, 88, 89, 91, 94, 95, 97, 102, 108, 110, 138)",0.04939143841995852,0.0006783490174123719,0.043752970526865664
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 74, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.03798496930842521,0.0012549775498275073,0.03841288940586929
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 69, 73, 78, 79, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 104, 108, 110, 122, 138, 167, 242)",0.02442478326515929,0.004506653200944788,0.041771685803302594
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 28, 76, 77, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 124, 138, 167)",0.035127642569199424,0.0011570438940431416,0.09228252213954868
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 76, 77, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.0421353098506444,0.0009536890136423448,0.05988742045883988
"(3, 4, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 23, 70, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167, 236)",0.02631358825402841,0.0029136429023639554,0.06053114643988944
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 74, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 165)",0.038449359428992635,0.001184295550866632,0.03779395155733345
"(3, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 32, 70, 71, 72, 73, 74, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04748067408160084,0.0021638372429104713,0.013293546187704952
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 73, 76, 77, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 171)",0.03968952235443535,0.0009506537673547033,0.09265134339376768
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 70, 76, 78, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03765101363775514,0.0012510110765958649,0.05165093526677156
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 70, 72, 73, 76, 77, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.05134434910980212,0.0006874706357005156,0.0413438814979995
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 70, 72, 73, 75, 77, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04374869912666679,0.0013791330585920525,0.02113360384467955
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 76, 78, 87, 88, 89, 91, 94, 95, 97, 108, 110, 122, 138, 171)",0.04157956662992024,0.0007655896484717317,0.10840148753670364
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 70, 76, 78, 79, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167, 242)",0.024443055502636035,0.004319909772437347,0.0507180036018291
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 76, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167)",0.0342704107552636,0.0012745150206849853,0.05839045768798401
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 70, 76, 78, 87, 88, 89, 91, 94, 95, 97, 108, 110, 122, 138, 171)",0.04157956662992024,0.0009712104666119714,0.07142856385440621
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 23, 30, 70, 71, 72, 73, 75, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167)",0.03838490364550895,0.003015608354151267,0.0129781314377303
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 70, 76, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03798289080746908,0.0010166270761141627,0.05654026279120006
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 23, 69, 71, 72, 73, 74, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167, 241)",0.03843386553464978,0.003577751533325957,0.012629369162332482
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 71, 72, 73, 77, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03907732332634006,0.0017357931381846159,0.016842784930317656
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 23, 31, 70, 72, 73, 76, 78, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04182342475942058,0.0015590750806507847,0.017097496894823094
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 72, 73, 74, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04748067408160084,0.001444661813652548,0.016050164998390626
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 71, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 116, 122, 138, 167)",0.027440846226883142,0.0020315970611525236,0.06483047490710736
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 22, 23, 24, 31, 76, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04215674760090349,0.000751526150247761,0.0939438690069303
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 71, 75, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 124, 138, 171)",0.03112430809642197,0.001674916006579208,0.04897363141053346
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 73, 76, 77, 88, 89, 91, 94, 95, 97, 108, 110, 125, 138, 171)",0.04467907900361434,0.0006665313245194371,0.11274580269836743
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 75, 78, 82, 88, 89, 91, 94, 95, 97, 108, 110, 122, 138, 167)",0.03761717547457122,0.0009169487312944424,0.11327655688941418
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 34, 70, 75, 78, 82, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 123, 138)",0.03380516256103949,0.0016427846292260684,0.04500997046266797
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 70, 78, 79, 82, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 104, 108, 110, 122, 138, 167, 242)",0.024283449531231627,0.004529945515443501,0.06250598593544832
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 70, 72, 73, 77, 82, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 164)",0.036912925462173174,0.0020361281803836784,0.016605796500360426
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 73, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 165)",0.03845149496467393,0.0012052308498967657,0.027855113792123354
"(3, 4, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 72, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 104, 108, 110, 122, 138, 167, 243)",0.026030522244550935,0.0026365505294323466,0.07581388648183185
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 71, 76, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167)",0.030121968035639823,0.0015700403658405193,0.05833396523455103
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 23, 32, 78, 79, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167, 243)",0.024602081151993915,0.0031598668634473803,0.08645815118439382
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 71, 74, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03215195771196755,0.00171072290060037,0.03323366431548991
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 70, 75, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 126, 138)",0.03600434506558725,0.0013851808121800868,0.048909951658541284
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 125, 138, 171)",0.03557017897949599,0.0011963612326065798,0.06895942511106612
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 72, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167)",0.034284586141524964,0.0012024690828833506,0.08059933491210569
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 69, 75, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167, 241)",0.026049219645661315,0.003225144673927427,0.0471970132161057
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 70, 76, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04215674760090349,0.0008123019038704937,0.05751429010355513
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 75, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.037990005826512574,0.0009217662394805926,0.09285088999538438
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 70, 72, 73, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 138, 167)",0.03214328877623507,0.003027933747045908,0.01632435917453634
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 76, 77, 78, 87, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.04938208971628899,0.000650355414693049,0.0752761148804123
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 75, 78, 82, 88, 89, 91, 94, 95, 97, 108, 110, 122, 138, 170)",0.037642426403206364,0.0011226396909667091,0.06932984620101112
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 71, 72, 73, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167, 233)",0.027639599853432117,0.0033065386188988466,0.017049876982016432
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 71, 73, 76, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03381850787576812,0.0015824244859434788,0.02721208499919503
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 73, 76, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.045595803302200255,0.0009428100560915365,0.02823372099779964
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 69, 76, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167, 239)",0.02620534981056677,0.003113885084741308,0.053012870163252956
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 76, 78, 88, 89, 91, 94, 95, 97, 102, 108, 110, 122, 138)",0.044039486036444475,0.0007992967811064622,0.07532925459171214
"(3, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 23, 31, 70, 71, 72, 73, 75, 87, 88, 89, 91, 94, 95, 97, 102, 103, 107, 108, 110, 138)",0.046301763112836514,0.002415408195151292,0.014158543048898742
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 70, 75, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167)",0.028458236168320772,0.0019419420987505376,0.04400954087218223
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 70, 72, 73, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03215407935253822,0.00203806205983581,0.0168071176761716
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 70, 75, 78, 81, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.033428074889829906,0.0016405947263400389,0.049027787525821154
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 70, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167)",0.027160553141111654,0.0020410989900296883,0.06023324864699797
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 75, 78, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03765812620308395,0.0013616681359414073,0.044988428112859635
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 72, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 124, 138, 167)",0.03101084834198431,0.0014716936707198647,0.07993192911015523
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 73, 76, 77, 88, 89, 94, 95, 102, 103, 104, 108, 110, 138)",0.08140610191541875,0.0007028621791655976,0.028960021755579213
"(3, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 71, 72, 73, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167)",0.030134671304312022,0.002438732944511912,0.021284761122278506
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 70, 71, 72, 73, 78, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167, 241)",0.032842270898228554,0.0033094002827994684,0.014115114432256659
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 69, 73, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167, 239)",0.026218001985816253,0.0033049443260289024,0.03992187372776701
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 73, 76, 77, 87, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.05084766139625452,0.0006472468150680033,0.04309197992782854
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 71, 73, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 171)",0.032274746141670474,0.0017317907767692153,0.023327727333630532
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 76, 78, 83, 88, 89, 91, 94, 95, 97, 108, 110, 122, 138, 171)",0.03780608613389014,0.001012171438934506,0.07820023763683093
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 70, 72, 73, 77, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167)",0.03584934071574164,0.001759873780515231,0.02082151884247596
"(3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 21, 24, 31, 70, 72, 73, 74, 87, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.06303658160995629,0.001434159718089023,0.01564261742634765
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 23, 24, 31, 70, 76, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03381850787576812,0.0013818466129478235,0.056560085898736956
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 71, 73, 76, 77, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167)",0.03584934071574164,0.001431773991098062,0.027158493932916805
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 31, 70, 71, 72, 73, 74, 87, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.05877012923843594,0.0017690700345139865,0.012434062023105041
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 73, 76, 77, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138)",0.040013921150105713,0.0011372737902926033,0.027823364113770954
"(3, 4, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 70, 75, 78, 82, 87, 88, 89, 91, 94, 95, 97, 98, 102, 103, 108, 110, 122, 138, 167)",0.02756286729883095,0.0025360654383195236,0.04425816362843593
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 70, 73, 78, 79, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 104, 108, 110, 122, 138, 167, 242)",0.02442478326515929,0.004509976429895368,0.031375102094069796
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 76, 77, 78, 82, 88, 89, 91, 94, 95, 97, 108, 110, 138, 167)",0.041314056775728414,0.000895362811567324,0.0790179552043091
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 70, 71, 73, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03215407935253822,0.002037451572638904,0.020434226224738006
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 73, 76, 77, 88, 89, 91, 94, 95, 97, 108, 110, 122, 138)",0.04757978542580377,0.000669319044411143,0.0476153377214823
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 70, 76, 78, 87, 88, 89, 91, 94, 95, 97, 108, 110, 124, 138)",0.04653577824325095,0.0007608352707916266,0.07204371444623237
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 23, 71, 73, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 114, 122, 138, 167, 243)",0.02606006916963577,0.003575803881662676,0.021690267614708936
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 70, 72, 73, 76, 77, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.039567923987012366,0.0014597251313003268,0.020802971790545244
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 28, 75, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 167)",0.028458236168320772,0.001695782924678868,0.08775958537167683
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 73, 74, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04850564017155923,0.0009960411775155054,0.026994164758213257
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 71, 72, 73, 87, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.06406199622798825,0.0010020240424746252,0.018168145281863612
"(3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 24, 31, 71, 73, 76, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03798289080746908,0.0012868954762509377,0.027266770016684316
"(3, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 71, 72, 73, 75, 78, 83, 87, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 167)",0.03214842165468501,0.002636986002725661,0.016223822632789098
"(1, 3, 4, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 23, 24, 31, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 122, 138, 171)",0.034411702892996554,0.0010612586648643951,0.09259992560319497
