Energy Grid,Fitness_1,Fitness_2,N_Groups
"(9, 19, 69, 88, 89, 94, 96, 102, 138)",0.1647094703590174,0.14126295769661334,9.0
"(9, 19, 87, 88, 89, 94, 95, 102, 138)",0.17282677933642188,0.1328226589886442,9.0
"(87, 88, 89, 94, 97, 102, 103, 138, 171)",0.09682757893065175,0.28458487419784473,9.0
"(9, 13, 19, 88, 89, 94, 95, 102, 138)",0.1967548358637038,0.12438570717345265,9.0
"(9, 19, 87, 88, 89, 94, 97, 102, 138)",0.12921896767376884,0.15300157042350027,9.0
"(9, 21, 88, 89, 94, 97, 102, 138, 260)",0.1264891788247785,0.17659751073630647,9.0
"(20, 87, 88, 89, 94, 97, 102, 138, 261)",0.10548680820069145,0.20493698437818986,9.0
"(20, 87, 88, 89, 94, 96, 102, 138, 260)",0.11869818984071356,0.19498693719248306,9.0
"(31, 87, 88, 89, 94, 97, 102, 138, 260)",0.10443770651475581,0.24318194291668227,9.0
"(9, 19, 88, 89, 94, 97, 102, 138)",0.15191576893298764,0.16551727331480026,8.0
"(87, 88, 89, 94, 97, 102, 138, 171)",0.11348644447853173,0.29462013875402504,8.0
"(19, 88, 89, 94, 97, 102, 138, 162)",0.13922556766725014,0.21598031253196592,8.0
"(9, 19, 88, 89, 94, 96, 102, 138)",0.16696595610337484,0.15601808120383975,8.0
"(9, 20, 88, 89, 94, 95, 102, 138)",0.19674174084359974,0.15193905890686132,8.0
"(9, 18, 88, 89, 94, 95, 102, 138)",0.19676755694480097,0.14491287221897586,8.0
"(34, 88, 89, 94, 97, 102, 138, 260)",0.12628619011897835,0.2660153575780857,8.0
"(7, 20, 88, 89, 94, 97, 102, 138)",0.15190336624936973,0.19668408037340845,8.0
"(22, 88, 89, 94, 97, 102, 138, 260)",0.12647640192086707,0.22513435571132157,8.0
"(9, 20, 88, 89, 94, 102, 138)",0.22843245024213532,0.1925456796684285,7.0
"(88, 89, 94, 96, 102, 138, 171)",0.15069149535922455,0.29424181597063914,7.0
"(27, 88, 89, 94, 97, 102, 138)",0.1518051677969633,0.249337174801038,7.0
"(19, 88, 89, 94, 97, 102, 138)",0.15191576893298764,0.22191025565967593,7.0
"(19, 88, 89, 94, 96, 102, 138)",0.16696595610337484,0.21173119536133234,7.0
"(88, 89, 94, 97, 102, 138, 173)",0.1358692147271967,0.30611631432623543,7.0
"(20, 88, 89, 94, 95, 102, 138)",0.19674174084359974,0.20082028898388316,7.0
"(9, 18, 88, 89, 94, 102, 138)",0.22845932672813152,0.18516927174342435,7.0
"(88, 89, 94, 102, 138, 171)",0.21090262678861005,0.3295405479237786,6.0
"(23, 88, 89, 94, 102, 138)",0.22838903635769436,0.2551527074238624,6.0
"(34, 88, 89, 94, 102, 138)",0.22818861379444533,0.29337729244060984,6.0
