Energy Grid,Fitness_1,Fitness_2,N_Groups
"(2, 6, 7, 9, 10, 13, 14, 20, 23, 24, 40, 87, 88, 89, 94, 97, 104, 110, 134, 260, 284)",0.08777179215458508,0.010725137395198203,21.0
"(3, 7, 9, 10, 13, 14, 24, 86, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 167, 260, 283)",0.046565706309908195,0.02598216549500454,21.0
"(3, 6, 7, 9, 10, 13, 14, 17, 20, 22, 23, 24, 28, 88, 89, 94, 97, 135, 173, 255, 283)",0.11265993341683767,0.005084548450241977,21.0
"(6, 7, 9, 10, 13, 14, 23, 24, 28, 87, 88, 89, 94, 97, 108, 110, 139, 173, 260, 285)",0.06849390201045691,0.014041613221983495,20.0
"(3, 6, 7, 9, 10, 13, 14, 16, 22, 23, 24, 30, 86, 87, 88, 89, 94, 97, 138, 257)",0.1087248394571434,0.007127052585030658,20.0
"(3, 9, 13, 14, 23, 24, 86, 87, 88, 89, 94, 97, 102, 108, 110, 111, 138, 167, 260, 284)",0.05475347193949853,0.025001422098916537,20.0
"(3, 6, 7, 9, 10, 12, 13, 14, 16, 20, 22, 23, 24, 28, 80, 88, 89, 95, 97, 138)",0.21251175735140282,0.0032741293979937636,20.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 79, 87, 88, 89, 94, 97, 138)",0.14983330623026303,0.0036047932488963985,20.0
"(3, 6, 7, 9, 10, 12, 13, 14, 20, 22, 23, 24, 28, 88, 89, 94, 97, 125, 167, 260)",0.12697820680611493,0.005496900109456027,20.0
"(6, 7, 9, 13, 14, 23, 24, 25, 87, 88, 89, 94, 97, 101, 108, 110, 138, 173, 260, 284)",0.06271731924562951,0.017983634509021074,20.0
"(9, 14, 24, 86, 87, 88, 89, 91, 94, 97, 99, 102, 103, 108, 110, 111, 138, 170, 260, 283)",0.041460722582024157,0.053563336160589725,20.0
"(3, 9, 13, 14, 24, 86, 87, 88, 89, 94, 97, 102, 103, 108, 110, 111, 138, 167, 260, 284)",0.044157710843465314,0.032753395975929855,20.0
