Energy Grid,Fitness_1,Fitness_2,Fitness_3
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 69, 76, 88, 89, 94, 95, 122)",0.11896845485314012,0.0033724610109689968,0.09842230874385938
"(3, 6, 7, 9, 10, 13, 14, 18, 21, 71, 73, 88, 89, 94, 95, 97, 108, 110, 138)",0.07303638155168346,0.009942509478807704,0.05137628618115875
"(3, 6, 7, 9, 10, 13, 14, 18, 23, 70, 76, 88, 89, 94, 95, 97, 108, 110, 138)",0.06885782751963732,0.009098951067415095,0.0814752193040762
"(6, 9, 13, 14, 19, 21, 78, 82, 88, 89, 91, 94, 97, 102, 103, 108, 110, 138, 211)",0.03568945841057469,0.044680537015416855,0.15498707429749603
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 74, 77, 88, 89, 91, 94, 95, 97, 122)",0.07793567227222498,0.008812702729401933,0.07806233811313013
"(3, 6, 7, 9, 13, 19, 70, 72, 73, 87, 88, 89, 94, 95, 102, 103, 108, 110, 138)",0.08776638412122995,0.0289063036488455,0.02957729023571687
"(3, 6, 7, 9, 13, 14, 19, 71, 73, 77, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.05134434910980212,0.02263085854401503,0.05609709375452865
"(3, 6, 7, 9, 13, 14, 19, 23, 75, 88, 89, 91, 94, 95, 97, 102, 108, 110, 138)",0.05282460516305032,0.011503305120866392,0.11633826660918689
"(3, 6, 7, 9, 13, 14, 18, 21, 70, 75, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.054784609096338754,0.012576430373575143,0.0751960490158603
"(3, 6, 7, 9, 13, 19, 23, 71, 74, 88, 89, 91, 94, 95, 97, 108, 110, 125, 138)",0.05354167265385401,0.017754318568099392,0.06616687644016117
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 70, 73, 88, 89, 94, 95, 97, 108, 110, 135)",0.07510147763001374,0.008861384167415998,0.06059734327705235
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 73, 88, 89, 94, 95, 105, 108, 110, 138)",0.0948515403053678,0.008866223180078125,0.05193343442767684
"(3, 6, 7, 9, 13, 21, 70, 73, 75, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.06271214517080581,0.025158439135849475,0.04794121063641277
"(3, 4, 6, 7, 9, 10, 13, 14, 19, 23, 71, 73, 88, 89, 94, 95, 108, 110, 125)",0.10189009213571132,0.008173292543128263,0.054130098626095635
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 71, 76, 77, 88, 89, 94, 95, 97, 122)",0.09401434579724821,0.006340359731688006,0.09878027746533402
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 75, 88, 89, 91, 94, 97, 122, 165)",0.07031287586404755,0.004591752475801458,0.17384930424796452
"(3, 6, 7, 9, 13, 19, 23, 71, 73, 88, 89, 94, 95, 96, 102, 103, 108, 110, 134)",0.08716186654450475,0.01780175590625599,0.03686228721055651
"(6, 7, 9, 13, 14, 18, 23, 70, 76, 88, 89, 91, 94, 95, 97, 108, 110, 138, 167)",0.048983918941950866,0.019292073856634895,0.08535732894006698
"(3, 6, 7, 9, 10, 13, 14, 19, 24, 70, 72, 73, 88, 89, 94, 95, 102, 103, 138)",0.11680998904595152,0.009254582338611983,0.03743796990410042
"(6, 7, 9, 13, 19, 75, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.037981411810950605,0.0366246781644024,0.10678675888378819
"(3, 6, 7, 9, 13, 19, 23, 71, 73, 88, 89, 91, 94, 95, 97, 108, 110, 122, 166)",0.052057095763847205,0.017779511168737883,0.05765779029643148
"(6, 7, 9, 13, 19, 23, 71, 72, 73, 88, 89, 94, 95, 96, 102, 103, 108, 110, 135)",0.08550339455861977,0.025366583827814093,0.03320942180821762
"(3, 6, 7, 9, 13, 14, 18, 23, 71, 73, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.05731544577537384,0.01183643104611376,0.05367298724078928
"(3, 6, 7, 9, 13, 21, 71, 74, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 134)",0.052114637697454835,0.025161872045280975,0.05156089059781077
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 71, 73, 88, 89, 94, 95, 102, 125, 166)",0.11275615765799574,0.0066401124146507895,0.05483885498439245
"(6, 7, 9, 13, 14, 18, 23, 71, 73, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.06526444574797863,0.019373270266650477,0.036507613889807944
"(6, 7, 9, 13, 21, 70, 76, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04215674760090349,0.03258709714880981,0.07309763607113562
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 71, 74, 88, 89, 94, 95, 122)",0.12212146076189678,0.0034253570021802737,0.07579125134958653
"(3, 6, 7, 9, 13, 14, 18, 23, 71, 73, 88, 89, 90, 94, 95, 97, 108, 110, 138)",0.06646294847043688,0.011849359487696498,0.053645475301255297
"(3, 6, 7, 9, 13, 14, 19, 23, 71, 73, 88, 89, 94, 95, 102, 103, 108, 110, 135)",0.0911014874185685,0.01155480270361664,0.03518673938231154
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 78, 88, 89, 91, 94, 95, 97, 122, 165)",0.06402364683937412,0.00883642282742414,0.10698131547240641
"(6, 7, 9, 13, 14, 18, 21, 70, 72, 73, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.05731544577537384,0.020136592119461394,0.049438854953842815
"(3, 6, 7, 9, 13, 14, 19, 23, 70, 73, 88, 89, 91, 94, 95, 97, 108, 110, 135)",0.05934602773970632,0.011535889892979934,0.0624487051259035
"(6, 7, 9, 13, 19, 23, 70, 73, 78, 88, 89, 91, 94, 95, 97, 108, 110, 125, 167)",0.04528384054929546,0.025326743762473125,0.06723742818876999
"(3, 6, 7, 9, 13, 19, 23, 76, 88, 89, 91, 94, 95, 97, 102, 108, 110, 125, 167)",0.04677371307300171,0.017711837012091447,0.11883953043160367
"(3, 6, 7, 9, 13, 14, 17, 19, 22, 70, 75, 88, 89, 91, 94, 97, 108, 110, 138)",0.05594927562209917,0.009853177214832143,0.11649246868180385
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 70, 74, 88, 89, 91, 94, 95, 97, 122)",0.08286991607980376,0.006628328026534791,0.07916503660801955
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 76, 88, 89, 91, 94, 95, 97, 122, 166)",0.06706509067868893,0.006579346895953853,0.12965022129486925
"(3, 6, 7, 9, 13, 14, 19, 71, 73, 88, 89, 94, 95, 96, 102, 103, 108, 110, 138)",0.08341486232406103,0.022654482334716786,0.035592216406506116
"(3, 6, 7, 9, 13, 14, 19, 71, 73, 88, 89, 91, 94, 95, 97, 102, 108, 110, 138)",0.055350190728303494,0.022628587955912383,0.05196949160778641
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 73, 88, 89, 91, 94, 95, 97, 122, 166)",0.07123557906985412,0.008830174169226823,0.06306640893851667
"(3, 6, 7, 9, 13, 19, 23, 70, 73, 88, 89, 91, 94, 95, 102, 103, 108, 110, 138)",0.07300841521390478,0.017772961319392433,0.046029973959987425
"(3, 6, 7, 9, 13, 14, 18, 21, 70, 78, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.04975587959771588,0.01262638742167077,0.09358145149947239
"(3, 6, 7, 9, 13, 21, 71, 73, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 135)",0.05168628503795891,0.02517292822260353,0.041281236622154216
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 76, 88, 89, 91, 94, 95, 97, 108, 110, 135)",0.055228021703795815,0.008784386002693156,0.11956825394811166
"(3, 6, 7, 9, 13, 19, 23, 70, 74, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.06407858345988848,0.017791658367826146,0.049337513634106545
"(6, 9, 13, 21, 71, 73, 77, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 214)",0.040292550179999,0.056644129155775214,0.051946302906548336
"(6, 7, 9, 13, 21, 70, 72, 73, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 135)",0.05168628503795891,0.032787126708343384,0.03755720780776084
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 71, 73, 88, 89, 90, 94, 95, 124, 163)",0.1076991867584206,0.006635377677536858,0.06065739760334188
"(3, 6, 7, 9, 13, 14, 19, 23, 70, 74, 88, 89, 91, 94, 95, 97, 108, 110, 125)",0.0625181444354389,0.01151687749603425,0.06876818853618683
"(3, 6, 7, 9, 13, 14, 19, 23, 78, 79, 88, 89, 91, 94, 97, 108, 110, 124, 166)",0.04298735383125407,0.011574282999913477,0.16498459451117653
"(6, 9, 13, 21, 78, 79, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 209)",0.03338844673924002,0.056657521980572945,0.11869057184205067
"(3, 6, 7, 9, 13, 19, 71, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.042172060573422265,0.028949587302961488,0.08222941883311474
"(3, 6, 7, 9, 13, 14, 19, 23, 70, 75, 88, 89, 91, 94, 95, 97, 108, 110, 125)",0.06115397727601968,0.011493142611350371,0.07811026722398096
"(3, 6, 7, 9, 13, 14, 19, 23, 70, 76, 88, 89, 91, 94, 95, 97, 108, 110, 125)",0.0595649499291242,0.011466930459426816,0.08590802198194769
"(4, 6, 7, 9, 13, 14, 18, 23, 71, 72, 73, 88, 89, 94, 95, 97, 108, 110, 137)",0.07416442100108467,0.012997492722511161,0.048030392428050406
"(3, 6, 7, 9, 10, 13, 14, 17, 18, 19, 23, 75, 88, 89, 91, 94, 97, 124, 167)",0.07180788931057891,0.006319194418309748,0.17283492626438024
"(3, 6, 7, 9, 10, 13, 14, 18, 19, 23, 71, 75, 88, 89, 91, 94, 95, 97, 124)",0.08233595633170276,0.006997691875152312,0.08734201717762291
"(6, 7, 9, 13, 14, 19, 23, 70, 78, 88, 89, 91, 94, 95, 97, 108, 110, 125, 167)",0.04528706678602268,0.019052939597798746,0.09622432041258588
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 70, 72, 73, 88, 89, 94, 95, 125)",0.12617658231296014,0.0046252951530231234,0.05615746007422606
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 69, 74, 88, 89, 91, 94, 97, 125)",0.08502555283185198,0.004601720818798838,0.12558742761123332
"(3, 6, 7, 9, 13, 14, 21, 78, 82, 88, 89, 91, 94, 95, 97, 108, 110, 124, 167)",0.04098541831253355,0.02139475381021194,0.12583030835568865
"(3, 6, 7, 9, 13, 14, 19, 22, 29, 78, 88, 89, 91, 94, 97, 102, 108, 110, 138)",0.0489668639386599,0.011164321168724678,0.160329089354588
"(3, 6, 7, 9, 13, 19, 23, 78, 83, 88, 89, 91, 94, 95, 97, 108, 110, 138, 167)",0.04143107143695457,0.017812467672278398,0.12293280646754556
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 78, 88, 89, 91, 94, 97, 108, 110, 138)",0.05091899732523797,0.006685692070458327,0.16198592505717102
"(3, 6, 7, 9, 13, 19, 23, 71, 78, 88, 89, 91, 94, 95, 97, 108, 110, 122, 166)",0.044538364973183864,0.017785991603231688,0.10128441975094571
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 74, 88, 89, 91, 94, 95, 97, 122, 166)",0.07004210248994347,0.008819713451078903,0.07335641050513719
"(6, 7, 9, 13, 14, 19, 23, 70, 72, 73, 88, 89, 91, 94, 95, 97, 108, 110, 133)",0.061585164547367954,0.019052426286209068,0.05059598550770361
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 72, 73, 88, 89, 91, 94, 95, 122, 166)",0.09361205477127232,0.008834604531493095,0.0566545532448165
"(3, 6, 7, 9, 13, 19, 23, 71, 73, 88, 89, 91, 94, 95, 98, 102, 108, 110, 138)",0.0602857858100222,0.017776743450057864,0.053125699667940784
"(3, 6, 7, 9, 13, 21, 72, 74, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04850564017155923,0.025163190930557522,0.06652641153681638
"(3, 6, 7, 9, 13, 14, 19, 23, 71, 75, 78, 88, 89, 94, 95, 97, 108, 110, 135)",0.06738855457941983,0.011482086722003904,0.07684752654993976
"(3, 6, 7, 9, 13, 14, 19, 23, 71, 73, 75, 88, 89, 94, 95, 97, 108, 110, 135)",0.07252210640378987,0.011529795387248742,0.053097263454393806
"(6, 9, 13, 21, 72, 78, 83, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 215)",0.03462999271606271,0.0566565027217768,0.1060539404319023
"(6, 7, 9, 13, 14, 19, 70, 72, 73, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.06526444574797863,0.030224759060628048,0.032746352577368576
"(6, 7, 9, 13, 19, 25, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.0379948363985686,0.027221492682411697,0.10635269188225926
"(3, 6, 7, 9, 13, 19, 23, 70, 75, 88, 89, 91, 94, 95, 97, 101, 108, 110, 138)",0.054153992167315645,0.017724907492046582,0.07594238857299984
"(6, 7, 9, 13, 14, 19, 23, 70, 72, 73, 88, 89, 94, 95, 102, 103, 108, 110, 138)",0.08900012106622612,0.019072728621880697,0.031017330212791294
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 76, 88, 89, 90, 94, 95, 97, 108, 110, 138)",0.0623136867677101,0.008799270721317254,0.11910488552436183
"(3, 6, 9, 13, 21, 78, 82, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 209)",0.03455888279206121,0.04884284470494504,0.11555729703156781
"(3, 6, 7, 9, 13, 21, 71, 73, 78, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.05763784231404501,0.025198793154655674,0.040813900287586025
"(3, 6, 7, 9, 13, 14, 19, 23, 70, 73, 88, 89, 91, 94, 95, 97, 108, 110, 125)",0.06370203035723876,0.011527827118507972,0.06437071819367357
"(3, 6, 7, 9, 13, 14, 19, 23, 69, 75, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.054784609096338754,0.01149887514692427,0.08037663301808584
"(3, 6, 7, 9, 13, 19, 23, 71, 73, 76, 88, 89, 94, 95, 97, 101, 108, 110, 138)",0.0682176859892033,0.017725907661576334,0.05343714666302157
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 70, 75, 88, 89, 94, 95, 122)",0.12066482242168375,0.0034011479447626503,0.08765117140386192
"(3, 6, 7, 9, 13, 14, 19, 23, 70, 74, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.05613957052470042,0.011526941774771982,0.06642780882252952
"(3, 6, 7, 9, 13, 14, 19, 32, 78, 88, 89, 91, 94, 97, 102, 103, 108, 110, 138)",0.043326571770229805,0.017514200868698926,0.1443261704338874
"(3, 6, 7, 9, 10, 13, 14, 18, 21, 78, 88, 89, 91, 94, 95, 97, 108, 110, 135)",0.05177492703668651,0.009917246199556917,0.1185899776335736
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 70, 72, 73, 88, 89, 94, 95, 108, 110, 138)",0.09523390458056735,0.008867453115055546,0.04528339794569458
"(6, 7, 9, 13, 14, 18, 23, 70, 74, 78, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.049750477255462444,0.019326349512165497,0.069183507628782
"(3, 6, 7, 9, 10, 13, 14, 17, 18, 19, 23, 71, 73, 88, 89, 94, 95, 97, 122)",0.1002685787253148,0.006373222481127372,0.06608301843113917
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 71, 74, 76, 88, 89, 94, 95, 97, 124)",0.09683838256271149,0.006590055130486938,0.07466657726105941
"(6, 7, 9, 13, 19, 23, 70, 74, 78, 88, 89, 91, 94, 95, 97, 108, 110, 122, 165)",0.04498537489317889,0.025314921680553715,0.07325821803259114
"(6, 7, 9, 13, 14, 19, 70, 72, 73, 88, 89, 94, 95, 98, 102, 103, 108, 110, 138)",0.07025266949753028,0.030223060260682666,0.03323009423906553
"(6, 7, 9, 13, 14, 19, 29, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04217731079178533,0.023938568415985295,0.10398263797838503
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 71, 73, 88, 89, 94, 95, 97, 122, 166)",0.08719622550143691,0.006657582478608037,0.06175164062969274
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 70, 73, 88, 89, 91, 94, 95, 125)",0.10951699390435043,0.004595684479762885,0.07126388431404662
"(3, 6, 7, 9, 13, 21, 69, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.042173421738382455,0.025178029230258914,0.08178817834921215
"(6, 7, 9, 13, 19, 23, 70, 72, 73, 88, 89, 94, 95, 98, 102, 103, 108, 110, 138)",0.07025266949753028,0.025366511368694056,0.03365858484319528
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 71, 73, 88, 89, 94, 95, 122, 164)",0.11107654389021049,0.0046276709210095746,0.06128526484217833
"(6, 7, 9, 13, 14, 19, 23, 71, 73, 78, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.049752638188678366,0.019050162782155988,0.056666870473844666
"(3, 6, 7, 9, 13, 19, 23, 78, 82, 88, 89, 91, 94, 97, 102, 103, 108, 110, 138)",0.03913918102650149,0.017827566385798965,0.14606426789637805
"(6, 7, 9, 13, 21, 71, 73, 78, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.042169610481368136,0.03279169566889972,0.043687982179762996
"(3, 6, 7, 9, 10, 13, 14, 18, 22, 71, 73, 88, 89, 91, 94, 97, 108, 110, 135)",0.0605163489840026,0.009061213783767452,0.09296348641475982
"(3, 6, 7, 9, 10, 13, 14, 19, 21, 24, 70, 76, 88, 89, 94, 97, 108, 110, 138)",0.07004011894666762,0.00762069004690491,0.12346832844767408
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 71, 88, 89, 91, 94, 97, 122, 167)",0.07440013729083761,0.004626871398083154,0.16215744549587197
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 23, 71, 73, 88, 89, 94, 95, 102, 103, 166)",0.13379379351656073,0.006721974327001501,0.04877633713607399
"(3, 6, 7, 9, 13, 14, 19, 21, 78, 88, 89, 91, 94, 95, 97, 108, 110, 124, 167)",0.04518105876300671,0.013554410094745895,0.12049881866992573
"(3, 6, 7, 9, 13, 14, 19, 23, 71, 76, 78, 88, 89, 94, 95, 97, 108, 110, 135)",0.06738121527660379,0.011370291821325207,0.08608428436334759
"(3, 6, 7, 8, 9, 10, 12, 13, 14, 17, 19, 21, 24, 76, 88, 89, 94, 95, 124)",0.12110886554226152,0.002761269871707772,0.13132699454698404
"(3, 6, 7, 9, 13, 14, 19, 23, 68, 76, 88, 89, 91, 94, 95, 97, 108, 110, 138)",0.053206271557349694,0.011467079268802971,0.09040905307537095
"(3, 6, 7, 9, 13, 19, 32, 78, 82, 88, 89, 91, 94, 97, 102, 103, 108, 110, 138)",0.03913902898225996,0.02379987646818349,0.14749273514151007
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 70, 75, 78, 88, 89, 91, 94, 95, 97, 124)",0.07714781136877025,0.00874045067210949,0.08775405470745046
"(3, 6, 7, 9, 10, 13, 14, 19, 23, 71, 73, 74, 88, 89, 91, 94, 95, 97, 126)",0.08491700997072993,0.008821229538300224,0.06321664089790091
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 23, 71, 78, 88, 89, 91, 94, 97, 125)",0.07844094940612334,0.004624032996191074,0.15039382923134637
"(6, 7, 9, 13, 19, 23, 71, 74, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138)",0.04850564017155923,0.025328758280775743,0.04985734056409463
"(3, 6, 7, 9, 10, 13, 14, 17, 19, 21, 75, 88, 89, 91, 94, 97, 108, 110, 138)",0.05594927562209917,0.008673180065984498,0.16158504089123704
"(3, 6, 7, 9, 10, 12, 13, 14, 17, 19, 21, 24, 71, 78, 88, 89, 94, 95, 122)",0.11526073082763266,0.003442148256630695,0.10948392648824434
"(3, 6, 7, 9, 13, 19, 23, 70, 73, 88, 89, 94, 95, 97, 102, 103, 108, 110, 134)",0.06893840178808452,0.01780024661847668,0.0456542311814393
"(3, 6, 9, 13, 21, 71, 76, 88, 89, 91, 94, 95, 97, 102, 103, 108, 110, 138, 213)",0.04215133393988091,0.04877376514916809,0.0811227616579091
"(6, 7, 9, 13, 21, 70, 72, 73, 78, 88, 89, 94, 95, 97, 102, 103, 108, 110, 138)",0.05763784231404501,0.03281319526259585,0.03709167888549192
"(3, 6, 7, 9, 10, 13, 14, 19, 22, 25, 78, 88, 89, 91, 94, 97, 108, 110, 138)",0.05091896763616377,0.008183382439708509,0.16333691470016165
"(3, 6, 7, 9, 10, 11, 13, 14, 17, 19, 23, 71, 74, 88, 89, 91, 94, 97, 125)",0.08502555283185198,0.0058468274330638614,0.11553794821391283
