Energy Grid,Fitness_1,Fitness_2,N_Groups
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 84, 88, 89, 94, 124)",0.24028877444809804,0.005301836615298261,18.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 28, 81, 88, 89, 94, 97, 138, 260)",0.1280887378160419,0.008651950044625267,18.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 81, 88, 89, 124)",0.25609419917973386,0.005047904139609205,17.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 79, 88, 89, 94, 97, 138, 260)",0.13130128910323957,0.010712477350913074,17.0
"(2, 9, 13, 14, 20, 23, 24, 32, 87, 88, 89, 94, 97, 108, 110, 138, 260)",0.08723079286100943,0.02045440064743509,17.0
"(9, 13, 23, 29, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 171, 260, 283)",0.047023387909389425,0.06610093792964511,17.0
"(6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 88, 89, 94, 97, 135)",0.16788196732184757,0.006861240462073592,17.0
"(6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 87, 88, 89, 124, 248)",0.20486240857656746,0.006797764678631468,17.0
"(9, 13, 16, 23, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 170, 260, 289)",0.04861942820638876,0.04820986442840469,17.0
"(9, 13, 16, 23, 24, 26, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 260)",0.06286255312427058,0.03264841737755375,17.0
"(9, 13, 14, 23, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 171, 260, 283)",0.047034321231658405,0.05284220088695912,17.0
"(9, 13, 16, 20, 23, 24, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 260)",0.06286613281713693,0.02656158816253451,17.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 28, 88, 89, 94, 97, 130, 251)",0.14636478065257352,0.008884945470821415,17.0
"(6, 7, 9, 13, 14, 20, 23, 24, 28, 87, 88, 89, 94, 97, 101, 138, 256)",0.10579183670249848,0.014899675559447934,17.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 28, 88, 89, 94, 97, 137)",0.16336481327155628,0.008935188910259906,16.0
"(9, 13, 14, 16, 20, 23, 24, 28, 88, 89, 94, 97, 108, 110, 138, 260)",0.10876229320079378,0.01758480929546835,16.0
"(6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 87, 88, 89, 137)",0.21877767136026272,0.0068810155110325955,16.0
"(6, 7, 9, 13, 14, 20, 23, 24, 28, 88, 89, 94, 97, 101, 138, 257)",0.12721611470610994,0.014917315736116543,16.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 88, 89, 124)",0.26559762849018076,0.00533417473528619,16.0
"(9, 13, 16, 23, 24, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 239)",0.0697263492016632,0.034385579847596826,16.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 28, 88, 89, 94, 96, 121)",0.20194621743205043,0.008833878321782174,16.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 88, 89, 94, 97, 126, 258)",0.14885975949416852,0.011400274290677803,16.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 80, 89, 125)",0.4254753821717958,0.004522854156773559,16.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 80, 81, 89)",0.5977501002462656,0.0042231375461675436,16.0
"(6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 88, 89, 94, 97, 138)",0.16193923653518882,0.010282402139405344,16.0
"(9, 13, 14, 20, 23, 24, 32, 87, 88, 89, 94, 97, 108, 110, 138, 260)",0.08723079286100943,0.022119340369619933,16.0
"(9, 13, 23, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138, 171, 260, 283)",0.047034321231658405,0.07515970164817598,16.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 88, 89, 94, 97, 138, 258)",0.13628303059247537,0.012346076682091867,16.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 81, 89, 137)",0.38657580947690084,0.005138593420027093,16.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 80, 89)",0.6247813359549585,0.004875648467483895,15.0
"(9, 13, 20, 23, 87, 88, 89, 94, 97, 102, 103, 110, 138, 171, 260)",0.07708403075698567,0.05214485547502523,15.0
"(6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 88, 89, 124)",0.26559762849018076,0.006815925921252575,15.0
"(6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 83, 89, 133)",0.3928625734413578,0.006686324786140063,15.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 88, 89, 94, 97, 124)",0.18538187096724534,0.011371849863140993,15.0
"(9, 10, 13, 14, 20, 23, 24, 28, 87, 88, 89, 94, 97, 138, 260)",0.11399360277420223,0.018710486736737364,15.0
"(9, 13, 14, 20, 23, 24, 87, 88, 89, 94, 97, 108, 110, 138, 260)",0.08724709776569006,0.024542882686062195,15.0
"(6, 7, 9, 10, 13, 14, 20, 23, 24, 28, 88, 89, 94, 97, 138)",0.16187789520383555,0.012454373647119876,15.0
"(9, 13, 14, 16, 20, 23, 24, 28, 80, 88, 89, 94, 97, 138, 260)",0.13121829112494687,0.01692563050712803,15.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 88, 89, 94, 97, 125, 260)",0.14815392654424286,0.014804153975261358,15.0
"(9, 13, 16, 23, 24, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138)",0.08649669094160761,0.03438947471946996,15.0
"(9, 13, 20, 23, 24, 87, 88, 89, 94, 97, 108, 110, 138, 260, 285)",0.07734821525651991,0.03824959783003967,15.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 88, 89)",0.40423510186114575,0.005699302580182697,15.0
"(9, 13, 14, 15, 20, 23, 24, 87, 88, 89, 94, 97, 102, 138, 260)",0.10445198774905107,0.02257345097770569,15.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 28, 87, 88, 89, 138)",0.21738601093047694,0.008940637543790153,15.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 89, 124)",0.4882521459216046,0.005415459294762837,15.0
"(6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 88, 89, 138)",0.24259814373695843,0.006901408364916928,15.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 88, 89, 94, 97, 134)",0.16971376529092674,0.014876765027855954,14.0
"(9, 13, 14, 20, 23, 24, 28, 88, 89, 94, 97, 102, 138, 257)",0.1264317264875887,0.021236884851271842,14.0
"(9, 13, 14, 16, 20, 23, 24, 28, 80, 88, 89, 94, 97, 138)",0.15676215199068355,0.016925653927126527,14.0
"(9, 13, 14, 20, 24, 87, 88, 89, 94, 96, 108, 110, 138, 260)",0.09575978093174109,0.03693466091273501,14.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 88, 89, 113, 137)",0.23924341446456787,0.01143491744201397,14.0
"(9, 13, 14, 20, 22, 24, 87, 88, 89, 94, 97, 102, 138, 260)",0.10445198774905107,0.026685397576794334,14.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 32, 88, 89, 138, 260)",0.2141840743598249,0.012503565966897834,14.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 88, 89, 137, 257)",0.21503649932771218,0.011507674078995778,14.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 28, 88, 89, 124)",0.26559762849018076,0.008872463456224167,14.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 87, 88, 89, 124, 165)",0.20314357569481967,0.014802582424577881,14.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 28, 88, 89, 138)",0.24259814373695843,0.008958123286780362,14.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 89)",0.7216569800965095,0.005780616991476695,14.0
"(9, 13, 14, 20, 23, 24, 88, 89, 94, 97, 108, 110, 138, 257)",0.10886009656774198,0.024580250937342396,14.0
"(9, 13, 23, 24, 87, 88, 89, 94, 97, 102, 103, 108, 110, 138)",0.08649669094160761,0.06094291626906578,14.0
"(9, 10, 13, 14, 20, 23, 24, 28, 88, 89, 94, 97, 138, 260)",0.13618274391603669,0.018728146573233517,14.0
"(3, 6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 28, 88, 89)",0.40423510186114575,0.007753525790487159,14.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 83, 89, 138)",0.3806878578794779,0.011319765915547286,13.0
"(9, 13, 14, 20, 23, 24, 87, 88, 89, 94, 97, 138, 260)",0.1140014320412952,0.024718823205552076,13.0
"(9, 13, 14, 20, 24, 28, 87, 88, 89, 94, 97, 138, 260)",0.11399360277420223,0.03364771828748525,13.0
"(9, 13, 20, 23, 24, 87, 88, 89, 94, 97, 102, 138, 260)",0.10445198774905107,0.03836654189153932,13.0
"(9, 13, 20, 24, 87, 88, 89, 94, 97, 106, 110, 138, 257)",0.10294539316441842,0.05084192811006372,13.0
"(9, 13, 14, 20, 23, 24, 80, 88, 89, 94, 97, 137, 257)",0.13210299402361114,0.02421810903839816,13.0
"(9, 10, 13, 14, 16, 20, 23, 24, 28, 87, 88, 89, 138)",0.21738601093047694,0.015192049146734443,13.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 28, 89, 133)",0.4696558474955739,0.009014675854167709,13.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 30, 80, 89)",0.6247805277155886,0.008774275490239458,13.0
"(9, 13, 14, 16, 20, 23, 24, 28, 88, 89, 94, 97, 134)",0.16965184962203894,0.01772862353485294,13.0
"(6, 7, 9, 10, 13, 14, 16, 20, 22, 23, 24, 28, 89)",0.7216569800965095,0.007263034533329327,13.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 33, 88, 89, 138)",0.24249942099047594,0.012619968632286649,13.0
"(9, 13, 14, 16, 20, 23, 24, 81, 88, 89, 94, 97, 138)",0.15353838398195518,0.02106074239450706,13.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 88, 89, 124)",0.26559762849018076,0.011424884230374244,13.0
"(9, 13, 14, 16, 20, 23, 24, 28, 87, 88, 89, 125, 256)",0.20017476062691897,0.017686651423660882,13.0
"(6, 7, 9, 10, 13, 14, 16, 20, 23, 24, 34, 88, 89)",0.4040817139061498,0.01052863115199032,13.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 89, 130)",0.4734261750209009,0.011552617982406588,12.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 80, 89)",0.6247813359549585,0.010963534250427398,12.0
"(9, 13, 14, 16, 20, 23, 24, 88, 89, 94, 97, 134)",0.16971376529092674,0.021166087513473597,12.0
"(9, 13, 14, 20, 24, 28, 88, 89, 94, 97, 138, 257)",0.13622413285291135,0.03366550333303531,12.0
"(9, 13, 14, 20, 23, 24, 80, 88, 89, 94, 97, 138)",0.1567627942153017,0.024222405005099645,12.0
"(9, 13, 16, 23, 24, 87, 88, 89, 94, 97, 134, 258)",0.11879054575197501,0.034545480846654875,12.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 88, 89, 124)",0.2656676338397471,0.01484035266872874,12.0
"(9, 13, 14, 20, 23, 24, 28, 80, 88, 89, 138, 260)",0.2088043434152298,0.020488438306916712,12.0
"(6, 7, 9, 13, 14, 20, 23, 24, 28, 81, 89, 137)",0.38657580947690084,0.014751352700900333,12.0
"(6, 7, 9, 13, 14, 20, 23, 24, 28, 88, 89, 138)",0.24259814373695843,0.015035030899126833,12.0
"(9, 13, 14, 20, 23, 24, 88, 89, 94, 97, 138, 260)",0.13624226045742627,0.024756344618360293,12.0
"(9, 13, 14, 16, 20, 23, 24, 28, 88, 89, 125, 256)",0.22482690351019297,0.01770429285351638,12.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 34, 88, 89)",0.4040817139061498,0.013085335201898474,12.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 40, 89)",0.7164879443588797,0.014346695667818987,11.0
"(9, 13, 20, 24, 28, 88, 89, 94, 97, 138, 260)",0.13618274391603669,0.04751269091487498,11.0
"(9, 13, 16, 23, 24, 87, 88, 89, 94, 97, 134)",0.14660017497508848,0.034545528721542706,11.0
"(9, 13, 14, 20, 23, 24, 88, 89, 94, 97, 138)",0.16193923653518882,0.024756368226409697,11.0
"(9, 13, 14, 20, 23, 24, 32, 88, 89, 138, 260)",0.2141840743598249,0.02232813760811303,11.0
"(9, 13, 14, 20, 24, 28, 88, 89, 94, 97, 138)",0.16187789520383555,0.03366567492873662,11.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 89, 124)",0.4889656757941606,0.014892055656657743,11.0
"(9, 13, 14, 20, 23, 24, 88, 89, 94, 97, 129)",0.18019485459785256,0.024696119466382394,11.0
"(9, 13, 14, 20, 24, 88, 89, 94, 97, 138, 260)",0.13624226045742627,0.03716001066164687,11.0
"(9, 13, 20, 24, 87, 88, 89, 94, 97, 138, 260)",0.1140014320412952,0.051019477741197417,11.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 28, 89)",0.7216569800965095,0.011874078308213187,11.0
"(9, 10, 13, 14, 16, 20, 23, 24, 30, 88, 89)",0.4041874944767968,0.01591733254728933,11.0
"(9, 13, 14, 20, 23, 24, 28, 80, 88, 89, 138)",0.23694103921247933,0.0204884618121014,11.0
"(9, 13, 14, 16, 20, 23, 24, 28, 88, 89, 136)",0.24844145547017316,0.0177712483110668,11.0
"(9, 13, 14, 16, 20, 23, 24, 88, 89, 130)",0.25525967546413053,0.021175841266795392,10.0
"(9, 13, 14, 20, 23, 24, 88, 89, 138, 260)",0.21432427685307442,0.024775488533164358,10.0
"(9, 13, 14, 16, 20, 23, 24, 33, 88, 89)",0.4041095996884475,0.01917844042278516,10.0
"(9, 13, 14, 20, 23, 24, 88, 89, 97, 138)",0.23196338922949988,0.024756446150736466,10.0
"(9, 13, 14, 20, 24, 88, 89, 94, 97, 138)",0.16193923653518882,0.03716003457382355,10.0
"(9, 13, 14, 20, 23, 24, 33, 88, 89, 138)",0.24249942099047594,0.022445710137572794,10.0
"(9, 13, 14, 20, 24, 28, 88, 89, 138, 260)",0.21425884590968813,0.033684971522371154,10.0
"(9, 13, 14, 16, 20, 23, 24, 28, 89, 124)",0.4882521459216046,0.017774412708088105,10.0
"(9, 13, 14, 16, 20, 23, 24, 30, 88, 89)",0.4041874944767968,0.01848807332542468,10.0
"(6, 7, 9, 13, 14, 16, 20, 23, 24, 89)",0.7229710284254165,0.015260727426611664,10.0
"(9, 13, 20, 24, 88, 89, 94, 97, 137, 257)",0.13713148682871934,0.05105364589638872,10.0
"(9, 10, 13, 14, 16, 20, 23, 24, 33, 89)",0.7197613918507426,0.016698019817047327,10.0
"(9, 13, 16, 23, 24, 88, 89, 94, 97, 134)",0.16971376529092674,0.03458343205425374,10.0
"(9, 13, 14, 16, 20, 23, 24, 28, 80, 89)",0.6247813359549585,0.01722781341040014,10.0
"(9, 13, 20, 24, 28, 88, 89, 94, 97, 138)",0.16187789520383555,0.04751271508695554,10.0
"(9, 13, 20, 24, 88, 89, 94, 97, 134)",0.16971376529092674,0.05102607560389927,9.0
"(9, 13, 17, 20, 23, 24, 88, 89, 138)",0.24266602309022878,0.030539619607735213,9.0
"(9, 13, 14, 20, 23, 24, 30, 88, 89)",0.4041874944767968,0.022037482652088047,9.0
"(9, 13, 14, 20, 23, 24, 28, 80, 89)",0.6247813359549585,0.02077265465718725,9.0
"(9, 13, 20, 24, 80, 88, 89, 137, 250)",0.21240593504794314,0.050524713379275,9.0
"(9, 13, 14, 20, 23, 24, 88, 89, 129)",0.26156282343706483,0.024731525335483284,9.0
"(9, 13, 14, 16, 20, 23, 24, 89, 124)",0.4889656757941606,0.02118147639101986,9.0
"(9, 13, 14, 20, 24, 30, 88, 89, 138)",0.242560695663251,0.03411813465189817,9.0
"(9, 13, 14, 20, 23, 24, 28, 89, 138)",0.4557605354760672,0.021407983290331556,9.0
"(9, 13, 14, 20, 24, 88, 89, 138, 260)",0.21432427685307442,0.03717940120048002,9.0
"(9, 13, 14, 20, 23, 24, 83, 89, 137)",0.38245370998675277,0.02468565373762166,9.0
"(9, 13, 14, 20, 24, 88, 89, 138)",0.24266602309022878,0.03717942511313821,8.0
"(9, 13, 20, 24, 80, 88, 89, 137)",0.238369140974241,0.050525893324831705,8.0
"(9, 13, 14, 20, 23, 24, 89, 124)",0.4889656757941606,0.024740688179244907,8.0
"(9, 13, 14, 20, 24, 88, 89, 124)",0.2656676338397471,0.03709125472787367,8.0
"(9, 13, 14, 20, 23, 24, 88, 89)",0.40432139994316696,0.02506083935734582,8.0
"(9, 13, 14, 20, 23, 24, 80, 89)",0.6247827792438783,0.02452682470427303,8.0
"(9, 13, 14, 20, 23, 24, 89, 138)",0.4564314126920379,0.02482774188504555,8.0
"(9, 13, 14, 20, 23, 24, 30, 89)",0.7209357828528936,0.02212586884744905,8.0
"(9, 13, 20, 24, 88, 89, 138, 260)",0.21432427685307442,0.051077713623104426,8.0
"(9, 13, 14, 20, 24, 81, 89, 138)",0.38480476735424207,0.037049376793308664,8.0
"(9, 13, 14, 20, 24, 28, 88, 89)",0.40423510186114575,0.03397295407913381,8.0
"(9, 13, 14, 20, 24, 28, 89)",0.7216569800965095,0.03405664860152935,7.0
"(9, 13, 14, 20, 24, 41, 89)",0.715946037298209,0.03672328961768767,7.0
"(9, 13, 14, 20, 23, 24, 89)",0.7229710284254165,0.025113084387171636,7.0
"(9, 13, 20, 24, 80, 89, 137)",0.4022263039860039,0.05052601171256743,7.0
"(9, 13, 14, 20, 24, 89, 124)",0.4889656757941606,0.037144152533708064,7.0
"(9, 13, 14, 20, 24, 80, 89)",0.6247827792438783,0.036927534695095465,7.0
"(9, 13, 20, 24, 89, 124)",0.4889656757941606,0.05104194870894352,6.0
"(9, 13, 20, 24, 80, 89)",0.6247827792438783,0.05082215916164867,6.0
"(9, 13, 20, 24, 89)",0.7229710284254165,0.051424670334442646,5.0
